car_id,car_name,airbags,aircon,doors,groups,seats,transmission,mileage,rental_price_per_day
736052846,Volkswagen ID.3,1,1,5,Compact,5,Automatic,Unlimited km,208.79
597526768,Volkswagen T-Roc,1,0,5,Compact,5,Automatic,Unlimited km,221.02
667454256,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited km,213.95
672894461,Ford Kuga 4x4,1,1,4,Standard,5,Manual,Unlimited km,248.87
714533061,Renault Kadjar,1,1,4,Intermediate,5,Automatic,Unlimited km,236.4
714532116,Peugeot 308 Estate,1,1,4,Compact,5,Manual,Unlimited km,202.76
748450626,Volkswagen ID.Buzz,1,1,5,Intermediate,5,Automatic,Unlimited km,228.08
597526703,Audi A3 Sportback,1,1,4,Intermediate,5,Automatic,Unlimited km,226.8
643465441,Audi A5 Cabrio,1,1,2,Luxury,4,Automatic,Unlimited km,332.17
748446151,Polestar 2,1,1,4,Full-size,5,Automatic,Unlimited km,252.52
563842753,Nissan Qashqai   ,1,1,4,Intermediate,5,Automatic,Unlimited km,272.05
714537016,Renault Kadjar,1,1,5,Intermediate,5,Automatic,Unlimited km,250.72
714532011,Volkswagen Golf Estate,1,1,4,Compact,5,Automatic,Unlimited km,207.84
699542141,Seat Leon,1,1,4,Compact,5,Automatic,Unlimited km,232.79
714532851,BMW 2 Series,1,1,4,Intermediate,5,Automatic,Unlimited km,224.97
732776556,Mazda MX-30,1,1,5,Compact,5,Automatic,Unlimited km,226.74
732821846,Fiat Tipo Estate,1,1,4,Compact,5,Manual,Unlimited km,208.74
714535261,Peugeot 308 Estate,1,1,4,Compact,5,Manual,Unlimited km,215.06
699541931,Skoda Octavia,1,1,4,Intermediate,5,Manual,Unlimited km,240.2
615296881,Mercedes C-Class,1,1,4,Premium,5,Automatic,Unlimited km,335.01
650295508,Skoda Octavia,1,1,4,Intermediate,5,Automatic,Unlimited km,245.1
733596161,Mazda MX-30,1,1,5,Compact,5,Automatic,Unlimited km,240.47
714536626,BMW 2 Series,1,1,4,Intermediate,5,Automatic,Unlimited km,238.58
714535066,Volkswagen Golf Estate,1,1,4,Compact,5,Automatic,Unlimited km,220.44
641721336,Mercedes A-Class GPS,1,1,4,Compact,5,Automatic,Unlimited km,251.2
563842773,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited km,248.88
635436441,Audi Q5 AWD GPS,1,1,4,Premium,5,Automatic,Unlimited km,388.72
641722216,Kia Sorento,1,1,4,Intermediate,5,Automatic,Unlimited km,306.3
563842738,Volkswagen Golf Variant Estate,1,1,4,Compact,5,Manual,Unlimited km,226.49
743528821,Audi Q5,1,1,4,Premium,5,Automatic,Unlimited km,391.96
611284911,Mercedes A-Class GPS,1,1,4,Compact,5,Automatic,Unlimited km,253.8
611284941,Volkswagen Passat Estate,1,1,4,Intermediate,5,Automatic,Unlimited km,257.95
732654121,Renault Captur,1,1,4,Compact,5,Manual,Unlimited km,261.28
563842723,Volkswagen Sharan,1,1,4,Full-size,7,Automatic,Unlimited km,977.68
611284896,Ford Focus Estate,1,1,4,Compact,5,Automatic,Unlimited km,231.75
615296876,Opel Insignia,1,1,4,Standard,5,Automatic,Unlimited km,264.71
615296886,BMW 5 Series GPS,1,1,4,Luxury,5,Automatic,Unlimited km,402.02
611284966,Toyota Highlander,1,1,4,Standard,5,Automatic,Unlimited km,316.65
635438881,Audi A6 Estate AWD,1,1,4,Luxury,5,Automatic,Unlimited km,374.57
668358731,Volkswagen Passat 4x4 GPS,1,1,5,Intermediate,5,Automatic,Unlimited km,267.91
597526828,Volkswagen Touareg AWD,1,1,4,Luxury,5,Automatic,Unlimited km,438.17
651173218,Mercedes E-Class GPS,1,1,4,Luxury,5,Automatic,Unlimited km,431.55
543888603,Mercedes E-Class,1,1,4,Luxury,5,Automatic,Unlimited km,465.97
714534006,Volkswagen Passat,1,1,5,Standard,5,Automatic,Unlimited km,275.12
668355926,Audi A4 4x4 GPS,1,1,5,Premium,5,Automatic,Unlimited km,346.32
714534321,Volkswagen Passat Estate,1,1,4,Standard,5,Automatic,Unlimited km,275.12
693131531,Audi A4 Estate AWD,1,1,4,Premium,5,Automatic,Unlimited km,346.32
741570206,Audi A5 4x4 GPS,1,1,4,Premium,5,Automatic,Unlimited km,363.0
651172728,Mercedes C-Class,1,1,4,Premium,5,Automatic,Unlimited km,359.63
563842783,Volkswagen Tiguan,1,1,4,Compact,5,Automatic,Unlimited km,293.82
543888588,BMW X3,1,1,5,Premium,5,Automatic,1000 kilometres per rental,448.98
715100196,Ford Mondeo Estate,1,1,4,Intermediate,5,Automatic,Unlimited km,288.9
592655863,Volvo V60 Estate AWD GPS,1,1,4,Standard,5,Automatic,Unlimited km,303.91
697440426,BMW X1,1,1,4,Standard,5,Automatic,Unlimited km,294.96
714537601,Ford Mondeo Estate,1,1,5,Intermediate,5,Manual,Unlimited km,306.39
543888618,Mercedes E-Class Estate GPS,1,1,4,Luxury,5,Automatic,Unlimited km,483.96
615296901,Ford Mondeo Estate,1,1,4,Standard,5,Automatic,Unlimited km,314.36
714539356,Volkswagen Passat Estate,1,1,4,Standard,5,Automatic,Unlimited km,291.8
714538771,Volkswagen Passat,1,1,5,Standard,5,Automatic,Unlimited km,291.8
672809166,Volvo S90,1,1,5,Premium,5,Automatic,Unlimited km,449.5
563842728,Ford Mondeo Estate,1,1,4,Standard,5,Automatic,Unlimited km,330.91
668631506,Mercedes E-Class Estate,1,1,4,Premium,5,Automatic,Unlimited km,434.98
741564011,Audi Q8 4x4 GPS,1,1,4,Luxury,5,Automatic,600 kilometres per rental,483.17
645403818,Mercedes CLA Shooting Brake,1,1,5,Standard,5,Automatic,Unlimited km,368.96
616735228,Mercedes GLE GPS,1,1,5,Luxury,5,Automatic,Unlimited km,636.9
693131561,Audi Q7,1,1,4,Luxury,5,Automatic,Unlimited km,915.57
642518281,BMW 3 Series Estate,1,1,4,Full-size,5,Automatic,Unlimited km,393.15
646927348,Volvo XC90,1,1,4,Full-size,7,Automatic,Unlimited km,613.35
736063136,Skoda Octavia Estate,1,1,4,Intermediate,5,Automatic,Unlimited km,374.16
715108081,Skoda Octavia Estate,1,1,4,Intermediate,5,Automatic,Unlimited km,396.84
672571781,Mercedes S-Class GPS,1,1,4,Special,5,Automatic,Unlimited km,660.7
732336451,Fiat 500,1,1,3,Mini,4,Manual,Unlimited km,26.21
732336381,Volkswagen Polo,1,1,4,Economy,4,Manual,Unlimited km,31.61
699853316,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,36.66
732336386,Toyota Aygo,1,1,2,Mini,4,Manual,Unlimited km,29.61
732785956,Volkswagen Taigo,1,1,4,Economy,5,Manual,Unlimited km,42.06
732785951,Skoda Scala,1,1,4,Compact,5,Manual,Unlimited km,40.21
699853276,Seat Ibiza,1,1,4,Economy,5,Manual,Unlimited km,33.42
732336401,Volkswagen Up!   ,1,1,4,Mini,4,Manual,Unlimited km,30.61
732336371,Volkswagen Golf,1,1,4,Compact,5,Manual,Unlimited km,42.06
699853256,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,31.82
732316236,Citroen C3 Aircross,1,1,4,Compact,5,Manual,Unlimited km,45.29
718620351,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited mileage,41.98
748050476,Fiat 500,1,1,3,Mini,4,Manual,Unlimited km,44.1
718732186,Fiat 500,1,1,2,Mini,4,Manual,Unlimited mileage,41.57
631897738,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,40.39
631897753,Renault Captur,1,1,4,Compact,5,Manual,Unlimited km,53.25
631897743,Ford Fiesta,1,1,4,Economy,5,Manual,Unlimited km,45.78
627336143,Volkswagen Passat,1,1,4,Standard,5,Manual,Unlimited km,53.57
740772681,Renault Captur,1,1,4,Compact,5,Manual,Unlimited mileage,52.96
631897733,Opel Adam,1,1,2,Mini,4,Manual,Unlimited km,38.91
732314481,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited km,47.14
616854193,Nissan Qashqai   ,1,1,4,Intermediate,5,Manual,Unlimited km,108.52
718620371,Peugeot 308,1,1,4,Compact,5,Manual,Unlimited mileage,53.47
729781361,Seat Arona,1,1,4,Compact,5,Manual,Unlimited km,51.9
671646521,SEAT Ateca,1,1,5,Intermediate,5,Manual,Unlimited mileage,122.1
662780848,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited km,41.88
743659751,Hyundai Tucson   ,1,1,4,Intermediate,5,Manual,Unlimited km,76.19
748050336,Volkswagen T-Cross,1,1,5,Compact,5,Manual,Unlimited km,73.8
742771561,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,79.44
729781271,Renault Megane,1,1,4,Compact,5,Manual,Unlimited km,48.8
562998443,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,68.65
562998518,Citroen C1,1,1,2,Mini,4,Manual,Unlimited km,66.01
665442846,Renault Captur,1,1,4,Compact,5,Manual,Unlimited km,79.99
662781353,Seat Leon,1,1,5,Compact,5,Manual,Unlimited km,53.17
627336138,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited km,58.67
743152231,Peugeot 308,1,1,4,Compact,5,Automatic,Unlimited km,59.91
748427841,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,37.69
668617651,Renault Captur,1,1,4,Compact,5,Manual,Unlimited km,52.65
740772641,Peugeot 3008,1,1,4,Intermediate,5,Manual,Unlimited mileage,102.56
662026988,Peugeot Traveller,1,1,4,Premium,9,Manual,Unlimited km,922.76
723344401,Peugeot Traveller,1,1,4,Premium,9,Manual,Unlimited km,880.2
748465676,Renault Clio,1,1,4,Economy,5,Manual,Unlimited km,79.44
562998473,Ford Transit,1,1,4,Full-size,9,Manual,Unlimited km,328.01
616854148,Renault Clio,1,1,5,Economy,5,Manual,Unlimited km,78.89
740669971,Seat Arona,1,1,4,Compact,5,Automatic,Unlimited km,72.1
721686891,Opel Astra,1,1,4,Compact,5,Manual,Unlimited km,65.88
735195081,Fiat Panda,1,1,4,Economy,5,Manual,Unlimited km,60.93
680177236,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,74.39
627336123,Volkswagen Golf,1,1,4,Compact,5,Manual,Unlimited km,66.33
672569351,Seat Alhambra,1,1,4,Standard,7,Automatic,Unlimited km,1342.76
671665201,Renault Trafic,1,1,4,Standard,9,Manual,Unlimited km,805.66
671665161,Volkswagen Sharan,1,1,4,Standard,7,Manual,Unlimited km,748.11
671665171,Volkswagen Sharan,1,1,4,Standard,7,Automatic,Unlimited km,844.0
562998448,Peugeot 2008,1,1,4,Compact,5,Manual,Unlimited km,71.27
737351161,Mercedes Vito,1,1,4,Premium,9,Manual,Unlimited km,879.99
748082456,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,69.86
732316256,Jeep Renegade,1,1,4,Compact,5,Manual,Unlimited km,70.46
722302541,Nissan Qashqai   ,1,1,4,Intermediate,5,Manual,Unlimited km,79.94
740114691,Nissan Qashqai   ,1,1,4,Intermediate,5,Automatic,Unlimited km,163.16
642849088,Mercedes Vito,1,1,4,Full-size,9,Manual,Unlimited mileage,329.67
668608026,Peugeot 108,1,1,5,Mini,4,Manual,Unlimited km,41.51
721716206,Volkswagen Golf,1,1,4,Compact,5,Manual,Unlimited km,67.12
729828736,Ford Puma,1,1,4,Compact,5,Automatic,Unlimited km,86.51
718620631,Seat Alhambra,1,1,4,Standard,7,Automatic,Unlimited mileage,848.16
742775496,Opel Vivaro,1,1,4,Standard,9,Manual,Unlimited km,492.44
616854243,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,78.89
616854153,Renault Twingo   ,1,1,2,Mini,4,Manual,Unlimited km,78.89
729827536,Renault Clio,1,1,4,Economy,5,Automatic,Unlimited km,85.42
718732341,Peugeot Traveller,1,1,4,Full-size,9,Manual,Unlimited mileage,809.6
742770321,Toyota Corolla,1,1,5,Intermediate,5,Automatic,Unlimited km,126.25
732069071,Volkswagen T-Roc,1,1,4,Intermediate,5,Manual,Unlimited km,83.13
680177251,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,69.18
662104438,Peugeot Traveller,1,1,4,Standard,9,Manual,Unlimited km,698.0
642100468,Seat Ibiza,1,1,4,Economy,5,Manual,Unlimited km,55.84
742772181,Nissan Qashqai   ,1,1,4,Intermediate,5,Manual,Unlimited km,180.76
743659791,Hyundai Tucson,1,1,4,Intermediate,5,Manual,Unlimited km,113.62
709395751,Citroen C1,1,1,2,Mini,4,Manual,Unlimited km,71.78
732336361,Volkswagen T-Cross,1,1,4,Compact,5,Automatic,Unlimited km,73.55
701985598,Renault Zoe,1,1,4,Economy,5,Automatic,Unlimited km,88.34
732336356,Ford Focus  ,1,1,4,Compact,5,Automatic,Unlimited km,72.26
742772931,Renault Clio,1,1,4,Economy,5,Manual,Unlimited km,97.44
699853296,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,75.03
742772026,Opel Vivaro,1,1,4,Full-size,9,Manual,Unlimited km,462.44
699853286,Seat Ibiza,1,1,4,Economy,5,Manual,Unlimited km,71.16
721717196,Mercedes Vito,1,1,4,Standard,9,Manual,Unlimited km,379.63
729781311,Toyota Proace,1,1,4,Standard,9,Manual,Unlimited km,386.43
722302421,Volkswagen Polo,1,1,4,Economy,5,Manual,Unlimited km,58.26
642100458,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,51.05
680177226,Opel Astra,1,1,4,Compact,5,Manual,Unlimited km,80.72
735195091,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,76.1
732314911,Citroen C4,1,1,4,Compact,5,Manual,Unlimited km,76.26
627336163,Mercedes Vito,1,1,4,Standard,9,Manual,Unlimited km,969.39
722302556,Renault Captur,1,1,4,Compact,5,Manual,Unlimited km,64.78
695003521,Nissan Micra,1,1,4,Economy,5,Manual,Unlimited km,83.59
742775031,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,97.44
642849058,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited mileage,84.38
642100473,Citroen C4 Cactus,1,1,4,Compact,5,Manual,Unlimited km,65.41
732336376,Peugeot 208,1,1,4,Economy,4,Automatic,Unlimited km,70.97
721716506,Seat Alhambra,1,1,4,Full-size,7,Manual,Unlimited km,750.74
665443641,Volvo XC60,1,1,5,Premium,5,Automatic,Unlimited km,423.9
723344416,Nissan Micra,1,1,4,Economy,5,Manual,Unlimited km,84.75
616854123,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,84.6
742770011,Hyundai i30,1,1,4,Compact,5,Manual,Unlimited km,88.26
642100463,Fiat Panda,1,1,2,Mini,4,Manual,Unlimited km,53.46
731884561,Fiat 500,1,1,2,Mini,4,Manual,Unlimited mileage,100.8
731884516,Opel Adam,1,1,2,Mini,4,Manual,Unlimited mileage,98.88
742775651,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,200.76
648477263,Fiat 500,1,1,2,Mini,4,Manual,Unlimited mileage,80.93
714481671,Hyundai Kauai,1,1,5,Compact,5,Manual,Unlimited km,95.17
742772491,Hyundai Kauai,1,1,5,Compact,5,Manual,Unlimited km,95.46
699855201,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,69.25
662100988,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,80.81
721716326,Renault Captur,1,1,4,Compact,5,Manual,Unlimited km,79.33
721716086,Volkswagen Polo,1,1,4,Economy,5,Manual,Unlimited km,76.9
721716026,Fiat Punto,1,1,4,Economy,5,Manual,Unlimited km,76.39
665155501,Citroen C1,1,1,2,Mini,4,Manual,Unlimited km,82.19
718620551,Seat Ibiza,1,1,4,Economy,5,Automatic,Unlimited mileage,98.61
742769701,Toyota Yaris,1,1,4,Economy,5,Automatic,Unlimited km,113.62
671665076,Nissan Juke,1,1,4,Intermediate,5,Manual,Unlimited km,100.5
737351186,Renault Clio,1,1,5,Economy,5,Manual,Unlimited km,94.81
643001363,Volkswagen Polo,1,1,4,Economy,5,Manual,Unlimited km,95.42
742775961,Hyundai Kauai,1,1,5,Compact,5,Manual,Unlimited km,115.46
722302401,Volkswagen Golf,1,1,4,Compact,5,Manual,Unlimited km,67.37
731884606,Ford Fiesta,1,1,4,Economy,5,Manual,Unlimited mileage,106.92
718620431,BMW 1 Series,1,1,4,Intermediate,5,Manual,Unlimited mileage,121.44
735195111,Ford Kuga,1,1,4,Standard,5,Manual,Unlimited km,104.57
742770166,BMW 1 Series,1,1,4,Intermediate,5,Manual,Unlimited km,158.87
742770476,BMW 1 Series,1,1,4,Intermediate,5,Automatic,Unlimited km,160.49
740667911,Seat Arona,1,1,4,Compact,5,Manual,Unlimited km,89.34
722302511,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,56.3
735195101,Kia Niro,1,1,5,Intermediate,5,Automatic,Unlimited km,107.47
701985888,Mercedes A-Class,1,1,4,Intermediate,5,Automatic,Unlimited km,163.16
731885101,Renault Captur,1,1,4,Compact,5,Manual,Unlimited mileage,114.54
733404816,Mitsubishi Eclipse Cross,1,1,4,Compact,5,Automatic,Unlimited km,92.65
718620521,Fiat 500,1,1,2,Mini,4,Automatic,Unlimited mileage,97.77
737351166,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,89.2
643001388,Renault Twingo,1,1,2,Mini,4,Manual,Unlimited km,87.43
728960186,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,82.74
723344466,Citroen C1,1,1,2,Mini,4,Manual,Unlimited km,83.73
642100523,Seat Arona,1,1,4,Compact,5,Manual,Unlimited km,73.39
732316226,Citroen C4 Cactus,1,1,4,Compact,5,Manual,Unlimited km,82.94
736061796,Ford Puma,1,1,4,Compact,5,Automatic,Unlimited km,90.03
716263836,Renault Twingo,1,1,4,Mini,4,Manual,Unlimited km,90.82
737351171,Citroen C1,1,1,2,Mini,4,Manual,Unlimited km,92.0
723344411,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,93.81
740068521,Peugeot 2008,1,1,4,Compact,5,Manual,Unlimited km,92.43
721716146,Opel Corsa,1,1,5,Economy,5,Manual,Unlimited km,79.42
714481911,Toyota Yaris,1,1,4,Economy,5,Automatic,Unlimited km,129.91
742773171,Toyota Yaris,1,1,4,Economy,5,Automatic,Unlimited km,131.62
716267776,Fiat 500,1,1,4,Mini,4,Manual,Unlimited km,93.82
748061161,Peugeot 3008,1,1,4,Intermediate,5,Automatic,Unlimited km,176.65
742773791,BMW 1 Series,1,1,4,Intermediate,5,Manual,Unlimited km,188.87
728613081,Mercedes A-Class,1,1,4,Premium,5,Automatic,Unlimited km,179.09
642849073,Renault Captur,1,1,4,Compact,5,Manual,Unlimited mileage,91.19
732115551,Volvo XC40,1,1,4,Standard,5,Automatic,Unlimited km,125.55
737351201,Seat Arona,1,1,4,Compact,5,Manual,Unlimited km,112.0
662097193,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,95.6
747225091,Audi A3,1,1,5,Intermediate,5,Automatic,Unlimited km,123.56
616854213,Mercedes C-Class Estate,1,1,5,Full-size,5,Automatic,Unlimited km,241.35
726267611,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,96.8
727544961,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,95.83
742774101,BMW 3 Series,1,1,4,Premium,5,Automatic,Unlimited km,330.27
726676641,Nissan Qashqai   ,1,1,4,Intermediate,5,Manual,Unlimited km,152.75
726517586,Peugeot 3008   ,1,1,4,Intermediate,5,Manual,Unlimited km,171.49
726268971,Peugeot 3008,1,1,4,Intermediate,5,Manual,Unlimited km,164.01
740772611,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited mileage,99.82
742773481,Hyundai i30,1,1,4,Compact,5,Manual,Unlimited km,108.26
616854178,BMW 3 Series,1,1,4,Premium,5,Automatic,Unlimited km,239.47
642849108,Mercedes E-Class,1,1,4,Luxury,5,Automatic,Unlimited mileage,257.42
742770631,BMW 3 Series,1,1,4,Premium,5,Automatic,Unlimited km,300.28
737351206,Volkswagen T-Roc,1,1,4,Intermediate,5,Manual,Unlimited km,170.01
730155726,Toyota Yaris,1,1,4,Economy,5,Automatic,Unlimited km,137.95
733404856,Mitsubishi Eclipse Cross,1,1,4,Compact,5,Automatic,Unlimited km,129.03
748118801,BMW 318 Touring,1,1,5,Premium,5,Automatic,Unlimited km,354.6
662780858,Volkswagen Polo,1,1,4,Economy,5,Automatic,Unlimited km,98.06
732069131,Nissan Qashqai   ,1,1,4,Intermediate,5,Manual,Unlimited km,140.32
656008421,Nissan Micra,1,1,4,Economy,5,Manual,Unlimited km,113.63
718620581,Mercedes A-Class,1,1,4,Intermediate,5,Automatic,Unlimited mileage,160.3
748428081,Peugeot 3008,1,1,5,Intermediate,5,Manual,Unlimited km,131.12
742771406,BMW 3 Series Estate,1,1,4,Premium,5,Automatic,Unlimited km,306.3
727545176,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,127.78
737351191,Volkswagen Golf,1,1,4,Compact,5,Manual,Unlimited km,105.19
721716446,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,141.56
731024706,Renault Zoe,1,1,5,Economy,4,Automatic,Unlimited mileage,147.63
665627961,Audi A5,1,1,5,Premium,5,Automatic,Unlimited km,409.22
741607256,Mercedes GLC,1,1,4,Premium,5,Automatic,Unlimited mileage,701.66
643001373,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,105.44
718620601,Peugeot 3008,1,1,4,Intermediate,5,Automatic,Unlimited mileage,236.14
668612146,Peugeot 108,1,1,4,Mini,4,Automatic,Unlimited km,97.23
718620591,Mercedes B-Class,1,1,4,Intermediate,5,Automatic,Unlimited mileage,180.71
718732196,Peugeot 308 Estate,1,1,4,Compact,5,Manual,Unlimited mileage,105.35
562998463,Citroen C4,1,1,4,Compact,5,Automatic,Unlimited km,121.49
729781226,Fiat 500 Cabrio,1,1,2,Mini,4,Manual,Unlimited km,103.02
737089166,Tesla Model 3,1,1,4,Premium,5,Automatic,Unlimited km,210.38
740772621,Fiat 500 Cabrio,1,1,2,Economy,4,Manual,Unlimited mileage,203.57
733174806,Ford Fiesta  ,1,1,4,Economy,4,Automatic,Unlimited km,94.79
742774721,Toyota Corolla Estate,1,1,5,Standard,5,Automatic,Unlimited km,240.94
742771251,Toyota Corolla Estate,1,1,5,Standard,5,Automatic,Unlimited km,220.94
721968566,Peugeot 2008,1,1,4,Compact,5,Automatic,Unlimited km,111.68
732316206,Peugeot 3008,1,1,4,Intermediate,5,Manual,Unlimited km,110.15
740670001,Seat Arona,1,1,4,Compact,5,Automatic,Unlimited km,109.73
662781363,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited km,99.33
701986468,Peugeot 5008,1,1,4,Intermediate,5,Manual,Unlimited km,255.62
721717586,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited km,99.9
745159011,Mercedes EQC,1,1,4,Luxury,5,Automatic,Unlimited mileage,736.75
747225151,Audi A3,1,1,5,Intermediate,5,Automatic,Unlimited km,157.96
729781321,Seat Ibiza,1,1,4,Economy,5,Automatic,Unlimited km,90.32
718620641,Mercedes E-Class,1,1,4,Luxury,5,Automatic,Unlimited mileage,699.74
662781408,BMW 1 Series,1,1,4,Intermediate,5,Manual,Unlimited km,120.73
656003416,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,125.76
729781341,Peugeot 3008,1,1,4,Standard,5,Automatic,Unlimited km,167.74
642100498,Peugeot 3008,1,1,4,Intermediate,5,Manual,Unlimited km,154.21
732069616,Mercedes C-Class   ,1,1,4,Premium,5,Automatic,Unlimited km,201.89
714484331,Hyundai Kauai,1,1,5,Compact,5,Manual,Unlimited km,158.51
729781386,Range Rover Evoque,1,1,4,Intermediate,5,Manual,Unlimited km,154.84
728960361,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,111.61
718613166,Citroen C1,1,1,4,Mini,4,Manual,Unlimited km,112.61
616854218,BMW 5 Series,1,1,4,Luxury,5,Automatic,Unlimited km,329.31
726517801,Peugeot 3008,1,1,4,Intermediate,5,Manual,Unlimited km,206.44
730154766,Toyota Corolla,1,1,4,Compact,5,Automatic,Unlimited km,137.95
562998508,Volvo S90,1,1,4,Luxury,5,Automatic,Unlimited km,256.12
735195071,Fiat  500 Cabrio,1,1,3,Mini,4,Manual,Unlimited km,91.56
742770941,BMW 5 Series Estate,1,1,4,Luxury,5,Automatic,Unlimited km,330.32
736187046,Jeep Compass,1,1,4,Intermediate,5,Manual,Unlimited km,203.84
742773636,Toyota Corolla,1,1,4,Compact,5,Automatic,Unlimited km,146.25
662781418,Mercedes A-Class,1,1,4,Intermediate,5,Automatic,Unlimited km,159.36
718732206,Mercedes C-Class GPS,1,1,4,Full-size,5,Automatic,Unlimited mileage,253.57
665443131,Volkswagen Tiguan,1,1,4,Standard,5,Automatic,Unlimited km,257.6
723344431,Renault Megane,1,1,5,Compact,5,Automatic,Unlimited km,140.74
671665126,Mercedes GLC,1,1,5,Premium,5,Automatic,Unlimited km,698.23
736273396,Tesla Model Y,1,1,4,Premium,5,Automatic,Unlimited km,220.39
740772651,Peugeot 5008,1,1,5,Intermediate,7,Manual,Unlimited mileage,751.78
714486131,Toyota Yaris,1,1,4,Economy,5,Manual,Unlimited km,247.21
714481971,Renault Clio,1,1,4,Economy,5,Manual,Unlimited km,226.11
714491576,Mercedes E-Class Estate,1,1,4,Luxury,5,Automatic,Unlimited km,661.46
740772661,Mercedes E-Class Cabrio,1,1,2,Premium,4,Automatic,Unlimited mileage,713.23
672569361,Mercedes  E-Class  ,1,1,4,Luxury,5,Automatic,Unlimited km,696.34
740772631,Mini Cooper Cabrio,1,1,2,Economy,4,Manual,Unlimited mileage,510.82
732063656,Audi A3,1,1,4,Intermediate,5,Manual,Unlimited km,137.62
742774411,BMW 5 Series,1,1,4,Luxury,5,Automatic,Unlimited km,360.32
727546056,Mercedes A-Class,1,1,4,Compact,5,Automatic,Unlimited km,154.79
745158796,Volkswagen ID.3 GPS,1,1,4,Compact,5,Automatic,Unlimited mileage,152.28
616854163,Renault Megane,1,1,4,Compact,5,Automatic,Unlimited km,161.85
643001403,Alfa Romeo Giulietta,1,1,4,Compact,5,Manual,Unlimited km,155.23
731120326,Nissan Leaf,1,1,5,Compact,5,Automatic,Unlimited km,144.8
671665116,Mercedes B-Class,1,1,4,Intermediate,5,Automatic,Unlimited km,179.67
642849098,Peugeot 308   ,1,1,4,Compact,5,Automatic,Unlimited mileage,155.38
732115911,BMW X4,1,1,5,Premium,5,Automatic,Unlimited km,880.0
745534416,Peugeot 3008,1,1,4,Compact,5,Automatic,Unlimited mileage,177.54
735962071,Tesla Model Y 4x4 GPS,1,1,5,Premium,5,Automatic,Unlimited km,1126.25
735962086,BMW X5,1,1,4,Premium,5,Automatic,Unlimited km,1179.59
735962041,BMW X3,1,1,4,Premium,5,Automatic,Unlimited km,1050.88
728611836,Renault Megane,1,1,4,Compact,5,Automatic,Unlimited km,162.8
732115731,Mercedes GLA,1,1,4,Standard,5,Automatic,Unlimited km,227.11
737351216,Seat Leon,1,1,4,Compact,5,Automatic,Unlimited km,169.59
671645971,Toyota C-HR Hybrid,1,1,4,Compact,5,Automatic,Unlimited mileage,174.06
742772336,Toyota C-HR,1,1,4,Compact,5,Automatic,Unlimited km,225.96
691583226,Renault Megane,1,1,4,Compact,5,Automatic,Unlimited km,175.67
672569301,BMW 2 Series Cabrio,1,1,2,Intermediate,4,Automatic,Unlimited km,709.74
616854158,BMW 1 Series,1,1,4,Compact,5,Manual,Unlimited km,181.57
722044151,Toyota C-HR Hybrid,1,1,4,Compact,5,Automatic,Unlimited km,173.18
742773946,BMW 1 Series,1,1,4,Compact,5,Automatic,Unlimited km,190.49
643001423,Mercedes C-Class,1,1,4,Premium,5,Manual,Unlimited km,293.63
733174816,BMW 1 Series,1,1,4,Compact,5,Automatic,Unlimited km,155.48
